time,Data,Grams,Newtons,multiplier,offset
51190,-426350,87.9515,,0.00111,561.2
51274,-426356,87.94484,,0.00111,561.2
51358,-426311,87.99479,,0.00111,561.2
51442,-426334,87.96926,,0.00111,561.2
51526,-426349,87.95261,,0.00111,561.2
51611,-426340,87.9626,,0.00111,561.2
51695,-426374,87.92486,,0.00111,561.2
51779,-426365,87.93485,,0.00111,561.2
51863,-426397,87.89933,,0.00111,561.2
51947,-426375,87.92375,,0.00111,561.2
52032,-426409,87.88601,,0.00111,561.2
52116,-426418,87.87602,,0.00111,561.2
52200,-426424,87.86936,,0.00111,561.2
52284,-426380,87.9182,,0.00111,561.2
52368,-426408,87.88712,,0.00111,561.2
52453,-426411,87.88379,,0.00111,561.2
52537,-426397,87.89933,,0.00111,561.2
52621,-426407,87.88823,,0.00111,561.2
52705,-426412,87.88268,,0.00111,561.2
52789,-426401,87.89489,,0.00111,561.2
52874,-426368,87.93152,,0.00111,561.2
52958,-426357,87.94373,,0.00111,561.2
